Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Convertible Note - Shogun Enterprises Inc.,https://www.crunchbase.com/funding_round/shogun-2-convertible-note--9f18bda0,Shogun Enterprises Inc.,https://www.crunchbase.com/organization/shogun-2,Convertible Note,,,,2018-11-15
Venture Round - Efemoral Medical,https://www.crunchbase.com/funding_round/efemoral-medical-series-unknown--fea04cb9,Efemoral Medical,https://www.crunchbase.com/organization/efemoral-medical,Venture - Series Unknown,1010000,USD,1010000,2018-11-15
Series A - Automation Anywhere,https://www.crunchbase.com/funding_round/automation-anywhere-series-a--a3f6335d,Automation Anywhere,https://www.crunchbase.com/organization/automation-anywhere,Series A,300000000,USD,300000000,2018-11-15
Venture Round - MiNDERA Corporation,https://www.crunchbase.com/funding_round/mindera-corporation-series-unknown--4eff50fd,MiNDERA Corporation,https://www.crunchbase.com/organization/mindera-corporation,Venture - Series Unknown,2927147,USD,2927147,2018-11-16
Venture Round - BELLAMI Hair,https://www.crunchbase.com/funding_round/bellami-hair-series-unknown--c16ece66,BELLAMI Hair,https://www.crunchbase.com/organization/bellami-hair,Venture - Series Unknown,20000000,USD,20000000,2018-11-16
Series A - Visor,https://www.crunchbase.com/funding_round/visor-series-a--824a776f,Visor,https://www.crunchbase.com/organization/visor,Series A,9000000,USD,9000000,2018-11-16
Seed Round - Youper,https://www.crunchbase.com/funding_round/youper-seed--bda37829,Youper,https://www.crunchbase.com/organization/youper,Seed,530000,USD,530000,2018-11-16
Venture Round - Zero,https://www.crunchbase.com/funding_round/zero-financial-series-unknown--6134a992,Zero,https://www.crunchbase.com/organization/zero-financial,Venture - Series Unknown,16000000,USD,16000000,2018-11-17
Series B - UNYQ,https://www.crunchbase.com/funding_round/unyq-2-series-b--0d5e835b,UNYQ,https://www.crunchbase.com/organization/unyq-2,Series B,4646718,USD,4646718,2018-11-18
Seed Round - Zabala Farms Group,https://www.crunchbase.com/funding_round/zabala-farms-group-seed--f93718cc,Zabala Farms Group,https://www.crunchbase.com/organization/zabala-farms-group,Seed,214000,USD,214000,2018-11-19
Series C - Plastiq,https://www.crunchbase.com/funding_round/plastiq-series-c--38555afc,Plastiq,https://www.crunchbase.com/organization/plastiq,Series C,27000000,USD,27000000,2018-11-19
Venture Round - Dispatch,https://www.crunchbase.com/funding_round/dispatch-labs-series-unknown--9d595bd2,Dispatch,https://www.crunchbase.com/organization/dispatch-labs,Venture - Series Unknown,,,,2018-11-20
Venture Round - BoxUnion,https://www.crunchbase.com/funding_round/boxunion-series-unknown--978f5145,BoxUnion,https://www.crunchbase.com/organization/boxunion,Venture - Series Unknown,3300000,USD,3300000,2018-11-20
Seed Round - Memoir Health,https://www.crunchbase.com/funding_round/memoir-health-seed--64f19e08,Memoir Health,https://www.crunchbase.com/organization/memoir-health,Seed,,,,2018-11-20
Grant - Hamilton Families,https://www.crunchbase.com/funding_round/hamilton-families-grant--046a5fef,Hamilton Families,https://www.crunchbase.com/organization/hamilton-families,Grant,2500000,USD,2500000,2018-11-20
Seed Round - Squadcast,https://www.crunchbase.com/funding_round/squadcast-d690-seed--eedb0af1,Squadcast,https://www.crunchbase.com/organization/squadcast-d690,Seed,2100000,USD,2100000,2018-11-21
Series C - Xtraction Services,https://www.crunchbase.com/funding_round/xtraction-services-series-c--0d1669bc,Xtraction Services,https://www.crunchbase.com/organization/xtraction-services,Series C,3000000,USD,3000000,2018-11-21
Seed Round - Tokyo Black,https://www.crunchbase.com/funding_round/tokyo-black-seed--98951711,Tokyo Black,https://www.crunchbase.com/organization/tokyo-black,Seed,180000,USD,180000,2018-11-21
Series A - Securitize,https://www.crunchbase.com/funding_round/securitize-inc-series-a--1f2396c0,Securitize,https://www.crunchbase.com/organization/securitize-inc,Series A,12750000,USD,12750000,2018-11-26
Venture Round - SAFE,https://www.crunchbase.com/funding_round/safe-2-series-unknown--7ad9e0a9,SAFE,https://www.crunchbase.com/organization/safe-2,Venture - Series Unknown,,,,2018-11-26
Seed Round - Token Group,https://www.crunchbase.com/funding_round/token-group-seed--2153d693,Token Group,https://www.crunchbase.com/organization/token-group,Seed,,,,2018-11-26
Series A - Charlie Finance,https://www.crunchbase.com/funding_round/charlie-91e1-series-a--0f4c4c09,Charlie Finance,https://www.crunchbase.com/organization/charlie-91e1,Series A,9000000,USD,9000000,2018-11-26
Seed Round - Keyto,https://www.crunchbase.com/funding_round/keyto-seed--8609f9a2,Keyto,https://www.crunchbase.com/organization/keyto,Seed,2500000,USD,2500000,2018-11-27
Product Crowdfunding - Keyto,https://www.crunchbase.com/funding_round/keyto-product-crowdfunding--290a3db4,Keyto,https://www.crunchbase.com/organization/keyto,Product Crowdfunding,1100000,USD,1100000,2018-11-27
Private Equity Round - Hart,https://www.crunchbase.com/funding_round/hart-private-equity--7129d303,Hart,https://www.crunchbase.com/organization/hart,Private Equity,,,,2018-11-27
Debt Financing - Visionary Integration Professionals,https://www.crunchbase.com/funding_round/visionary-integration-professionals-debt-financing--28037162,Visionary Integration Professionals,https://www.crunchbase.com/organization/visionary-integration-professionals,Debt Financing,47269186,USD,47269186,2018-11-27
Venture Round - Vetica Labs,https://www.crunchbase.com/funding_round/vetica-labs-series-unknown--32c8271a,Vetica Labs,https://www.crunchbase.com/organization/vetica-labs,Venture - Series Unknown,3999000,USD,3999000,2018-11-27
Seed Round - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-seed--56206e94,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Seed,1900000,USD,1900000,2018-11-28
Series B - Prescient Surgical,https://www.crunchbase.com/funding_round/prescient-surgical-series-b--f6224ef5,Prescient Surgical,https://www.crunchbase.com/organization/prescient-surgical,Series B,10000000,USD,10000000,2018-11-28
Series E - Auris Health,https://www.crunchbase.com/funding_round/auris-surgical-robotics-series-e--03b0bb0c,Auris Health,https://www.crunchbase.com/organization/auris-surgical-robotics,Series E,220000000,USD,220000000,2018-11-28
Seed Round - Feel,https://www.crunchbase.com/funding_round/sentio-solutions-inc-seed--84ac060d,Feel,https://www.crunchbase.com/organization/sentio-solutions-inc,Seed,,,,2018-11-28
Seed Round - Tombot,https://www.crunchbase.com/funding_round/tombot-seed--d6db4d9f,Tombot,https://www.crunchbase.com/organization/tombot,Seed,700000,USD,700000,2018-11-29
Venture Round - OralEye,https://www.crunchbase.com/funding_round/oraleye-series-unknown--03cecd89,OralEye,https://www.crunchbase.com/organization/oraleye,Venture - Series Unknown,,,,2018-11-29
Series D - ViaCyte,https://www.crunchbase.com/funding_round/viacyte-series-d--0c627b2a,ViaCyte,https://www.crunchbase.com/organization/viacyte,Series D,80000000,USD,80000000,2018-11-29
Seed Round - Myia Labs,https://www.crunchbase.com/funding_round/myia-labs-seed--33b45e36,Myia Labs,https://www.crunchbase.com/organization/myia-labs,Seed,6750000,USD,6750000,2018-11-30
Venture Round - Retrotope,https://www.crunchbase.com/funding_round/retrotope-series-unknown--7a7e9879,Retrotope,https://www.crunchbase.com/organization/retrotope,Venture - Series Unknown,4330000,USD,4330000,2018-11-30
Debt Financing - Karius,https://www.crunchbase.com/funding_round/karius-debt-financing--ea7f3340,Karius,https://www.crunchbase.com/organization/karius,Debt Financing,25000000,USD,25000000,2018-11-30
Seed Round - Proper,https://www.crunchbase.com/funding_round/proper-cb14-seed--634e36d6,Proper,https://www.crunchbase.com/organization/proper-cb14,Seed,3333333,USD,3333333,2018-12-01
Seed Round - OurHealthMate,https://www.crunchbase.com/funding_round/ourhealthmate-seed--6ca337e6,OurHealthMate,https://www.crunchbase.com/organization/ourhealthmate,Seed,,,,2018-12-01
Series A - Long Game,https://www.crunchbase.com/funding_round/long-game-series-a--03ed4870,Long Game,https://www.crunchbase.com/organization/long-game,Series A,10000000,USD,10000000,2018-12-01
Series A - Securitize,https://www.crunchbase.com/funding_round/securitize-inc-series-a--44637700,Securitize,https://www.crunchbase.com/organization/securitize-inc,Series A,,,,2018-12-01
Debt Financing - Branch International,https://www.crunchbase.com/funding_round/branch-intl-debt-financing--6365f5fd,Branch International,https://www.crunchbase.com/organization/branch-intl,Debt Financing,5000000,USD,5000000,2018-12-01
Venture Round - Kuli Kuli,https://www.crunchbase.com/funding_round/kuli-kuli-series-unknown--51eecc7e,Kuli Kuli,https://www.crunchbase.com/organization/kuli-kuli,Venture - Series Unknown,,,,2018-12-01
Seed Round - CUDDLY Inc.,https://www.crunchbase.com/funding_round/poundwishes-inc--seed--72e57ad6,CUDDLY Inc.,https://www.crunchbase.com/organization/poundwishes-inc-,Seed,1080000,USD,1080000,2018-12-01
Seed Round - Kava Labs,https://www.crunchbase.com/funding_round/kava-labs-seed--594631fd,Kava Labs,https://www.crunchbase.com/organization/kava-labs,Seed,,,,2018-12-01
"Pre Seed Round - Solecular, Inc.",https://www.crunchbase.com/funding_round/solecular-inc-pre-seed--49408313,"Solecular, Inc.",https://www.crunchbase.com/organization/solecular-inc,Pre-Seed,300000,USD,300000,2018-12-01
Pre Seed Round - AHEAD Medicine,https://www.crunchbase.com/funding_round/ahead-b7b9-pre-seed--1c82a5d8,AHEAD Medicine,https://www.crunchbase.com/organization/ahead-b7b9,Pre-Seed,870000,USD,870000,2018-12-01
Corporate Round - Inversation,https://www.crunchbase.com/funding_round/inversation-corporate-round--e4e2bafc,Inversation,https://www.crunchbase.com/organization/inversation,Corporate Round,,,,2018-12-01
"Convertible Note - SPARE CS, INC",https://www.crunchbase.com/funding_round/spare-cs-inc-convertible-note--8af05fe4,"SPARE CS, INC",https://www.crunchbase.com/organization/spare-cs-inc,Convertible Note,100000,USD,100000,2018-12-01
Pre Seed Round - VoiceMe.AI,https://www.crunchbase.com/funding_round/voiceme-ai-pre-seed--3b775843,VoiceMe.AI,https://www.crunchbase.com/organization/voiceme-ai,Pre-Seed,,,,2018-12-01
Series A - ThriveCash,https://www.crunchbase.com/funding_round/thrive-cash-series-a--71766833,ThriveCash,https://www.crunchbase.com/organization/thrive-cash,Series A,8000000,USD,8000000,2018-12-01
Seed Round - SIMPLIFY REALITY INC.,https://www.crunchbase.com/funding_round/simplify-reality-inc-seed--5cd097bf,SIMPLIFY REALITY INC.,https://www.crunchbase.com/organization/simplify-reality-inc,Seed,2000000,USD,2000000,2018-12-01
"Seed Round - Lynx therapeutics, inc.",https://www.crunchbase.com/funding_round/lynx-therapeutics-inc-seed--22748ce0,"Lynx therapeutics, inc.",https://www.crunchbase.com/organization/lynx-therapeutics-inc,Seed,,,,2018-12-01
Seed Round - Formulate,https://www.crunchbase.com/funding_round/formulate-co-seed--673fdb54,Formulate,https://www.crunchbase.com/organization/formulate-co,Seed,,,,2018-12-01
Seed Round - Revive Solutions,https://www.crunchbase.com/funding_round/revive-solutions-seed--e45f4fa2,Revive Solutions,https://www.crunchbase.com/organization/revive-solutions,Seed,3400000,USD,3400000,2018-12-03
Seed Round - Techmetics Robotics,https://www.crunchbase.com/funding_round/techmetics-seed--e3c575e0,Techmetics Robotics,https://www.crunchbase.com/organization/techmetics,Seed,500000,SGD,365898,2018-12-03
Seed Round - Unit21,https://www.crunchbase.com/funding_round/unit21-seed--921da614,Unit21,https://www.crunchbase.com/organization/unit21,Seed,,,,2018-12-04
Series A - 15Five,https://www.crunchbase.com/funding_round/15five-series-a--08eb703c,15Five,https://www.crunchbase.com/organization/15five,Series A,8200000,USD,8200000,2018-12-04
Series A - FortressIQ,https://www.crunchbase.com/funding_round/fortressiq-series-a--bc59197b,FortressIQ,https://www.crunchbase.com/organization/fortressiq,Series A,12000000,USD,12000000,2018-12-04
Series B - MoEngage,https://www.crunchbase.com/funding_round/moengage-series-b--55a0ef17,MoEngage,https://www.crunchbase.com/organization/moengage,Series B,9000000,USD,9000000,2018-12-04
Seed Round - MDacne,https://www.crunchbase.com/funding_round/mdalgorithms-seed--905e77b4,MDacne,https://www.crunchbase.com/organization/mdalgorithms,Seed,750000,USD,750000,2018-12-04
Debt Financing - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-debt-financing--44ce4ab8,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Debt Financing,225000000,USD,225000000,2018-12-04
Pre Seed Round - WeCare,https://www.crunchbase.com/funding_round/wecare-pre-seed--b673deb1,WeCare,https://www.crunchbase.com/organization/wecare,Pre-Seed,100000,USD,100000,2018-12-05
Series C - Alto Pharmacy,https://www.crunchbase.com/funding_round/scriptdash-series-c--34f50a1c,Alto Pharmacy,https://www.crunchbase.com/organization/scriptdash,Series C,50000000,USD,50000000,2018-12-05
Grant - Respira Labs,https://www.crunchbase.com/funding_round/respira-labs-grant--3e844a47,Respira Labs,https://www.crunchbase.com/organization/respira-labs,Grant,25000,USD,25000,2018-12-05
Private Equity Round - Vagaro,https://www.crunchbase.com/funding_round/vagaro-private-equity--98fe3009,Vagaro,https://www.crunchbase.com/organization/vagaro,Private Equity,63000000,USD,63000000,2018-12-05
"Series C - 5 Point Medical, Inc.",https://www.crunchbase.com/funding_round/5-point-medical-inc-series-c--eb2569d2,"5 Point Medical, Inc.",https://www.crunchbase.com/organization/5-point-medical-inc,Series C,25000000,USD,25000000,2018-12-05
Seed Round - MDout,https://www.crunchbase.com/funding_round/mdout-seed--04b6cbff,MDout,https://www.crunchbase.com/organization/mdout,Seed,500000,USD,500000,2018-12-06
Seed Round - Firefly,https://www.crunchbase.com/funding_round/firefly-3919-seed--61e0298f,Firefly,https://www.crunchbase.com/organization/firefly-3919,Seed,21500000,USD,21500000,2018-12-06
Series B - Happiest Baby,https://www.crunchbase.com/funding_round/happiest-baby-series-b--f2726350,Happiest Baby,https://www.crunchbase.com/organization/happiest-baby,Series B,23000000,USD,23000000,2018-12-06
Series D - Shockwave Medical,https://www.crunchbase.com/funding_round/shockwave-medical-series-d--23aa9db4,Shockwave Medical,https://www.crunchbase.com/organization/shockwave-medical,Series D,15000000,USD,15000000,2018-12-06
Non Equity Assistance - Productfy,https://www.crunchbase.com/funding_round/productfy-non-equity-assistance--7acc302a,Productfy,https://www.crunchbase.com/organization/productfy,Non-equity Assistance,,,,2018-12-06
Non Equity Assistance - Class Action,https://www.crunchbase.com/funding_round/class-action-inc-non-equity-assistance--9102961c,Class Action,https://www.crunchbase.com/organization/class-action-inc,Non-equity Assistance,,,,2018-12-06
Venture Round - Hippeas,https://www.crunchbase.com/funding_round/hippeas-series-unknown--5ac7b898,Hippeas,https://www.crunchbase.com/organization/hippeas,Venture - Series Unknown,8000000,USD,8000000,2018-12-07
Seed Round - Techmetics Robotics,https://www.crunchbase.com/funding_round/techmetics-seed--5084c204,Techmetics Robotics,https://www.crunchbase.com/organization/techmetics,Seed,1000000,SGD,727729,2018-12-10
Venture Round - Ampleforth,https://www.crunchbase.com/funding_round/fragments-a7cb-series-unknown--f189aa81,Ampleforth,https://www.crunchbase.com/organization/fragments-a7cb,Venture - Series Unknown,1750000,USD,1750000,2018-12-10
Venture Round - Amphivena Therapeutics,https://www.crunchbase.com/funding_round/amphivena-therapeutics-series-unknown--7f203110,Amphivena Therapeutics,https://www.crunchbase.com/organization/amphivena-therapeutics,Venture - Series Unknown,38694000,USD,38694000,2018-12-10
Venture Round - GitLab,https://www.crunchbase.com/funding_round/gitlab-com-series-unknown--37491922,GitLab,https://www.crunchbase.com/organization/gitlab-com,Venture - Series Unknown,20000000,USD,20000000,2018-12-10
Seed Round - Novi Finance,https://www.crunchbase.com/funding_round/novi-finance-seed--1a7ca7b5,Novi Finance,https://www.crunchbase.com/organization/novi-finance,Seed,,,,2018-12-10
Funding Round - Motista,https://www.crunchbase.com/funding_round/motista-undisclosed--8075f805,Motista,https://www.crunchbase.com/organization/motista,Funding Round,3000000,USD,3000000,2018-12-10
Venture Round - Jaanuu,https://www.crunchbase.com/funding_round/jaanuu-by-dr-neela-series-unknown--29d01b23,Jaanuu,https://www.crunchbase.com/organization/jaanuu-by-dr-neela,Venture - Series Unknown,15000000,USD,15000000,2018-12-10
Series C - Atia Vision,https://www.crunchbase.com/funding_round/atia-medical-series-c--8d2c0fd8,Atia Vision,https://www.crunchbase.com/organization/atia-medical,Series C,10000000,USD,10000000,2018-12-10
Seed Round - Slintel,https://www.crunchbase.com/funding_round/slintel-seed--e961a70b,Slintel,https://www.crunchbase.com/organization/slintel,Seed,,,,2018-12-10
Series C - Plaid,https://www.crunchbase.com/funding_round/plaid-series-c--8802a395,Plaid,https://www.crunchbase.com/organization/plaid,Series C,250000000,USD,250000000,2018-12-11
Series A - Spring Discovery,https://www.crunchbase.com/funding_round/spring-discovery-series-a--e0241f1f,Spring Discovery,https://www.crunchbase.com/organization/spring-discovery,Series A,18000000,USD,18000000,2018-12-11
Seed Round - RecovHub,https://www.crunchbase.com/funding_round/recovhub-inc-seed--4343f733,RecovHub,https://www.crunchbase.com/organization/recovhub-inc,Seed,55000,USD,55000,2018-12-11
Seed Round - Braintrust,https://www.crunchbase.com/funding_round/braintrust-bac9-seed--42e05623,Braintrust,https://www.crunchbase.com/organization/braintrust-bac9,Seed,5000000,USD,5000000,2018-12-11
Series A - sensemetrics,https://www.crunchbase.com/funding_round/sensemetrics-series-a--c17ef0cd,sensemetrics,https://www.crunchbase.com/organization/sensemetrics,Series A,10000000,USD,10000000,2018-12-11
Venture Round - Four Sigmatic,https://www.crunchbase.com/funding_round/four-sigmatic-series-unknown--98191013,Four Sigmatic,https://www.crunchbase.com/organization/four-sigmatic,Venture - Series Unknown,5377053,USD,5377053,2018-12-11
Series B - Wyre,https://www.crunchbase.com/funding_round/wyre-series-b--7a915caa,Wyre,https://www.crunchbase.com/organization/wyre,Series B,,,,2018-12-12
Seed Round - ImpactVision,https://www.crunchbase.com/funding_round/impactvision-seed--408c842c,ImpactVision,https://www.crunchbase.com/organization/impactvision,Seed,1300000,USD,1300000,2018-12-12
Seed Round - Virtual Rights Management,https://www.crunchbase.com/funding_round/virtual-rights-management-seed--41309785,Virtual Rights Management,https://www.crunchbase.com/organization/virtual-rights-management,Seed,100000,USD,100000,2018-12-12
Seed Round - Inscribe,https://www.crunchbase.com/funding_round/inscribe-seed--b6b0cc0c,Inscribe,https://www.crunchbase.com/organization/inscribe,Seed,3000000,USD,3000000,2018-12-12
Series A - Latticework,https://www.crunchbase.com/funding_round/latticework-series-a--b8209fc3,Latticework,https://www.crunchbase.com/organization/latticework,Series A,13000000,USD,13000000,2018-12-12
Series B - Juniper Square,https://www.crunchbase.com/funding_round/juniper-square-series-b--fb491091,Juniper Square,https://www.crunchbase.com/organization/juniper-square,Series B,25000000,USD,25000000,2018-12-12
Series A - Magnetic Insight,https://www.crunchbase.com/funding_round/magnetic-insight-inc-series-a--076a20bd,Magnetic Insight,https://www.crunchbase.com/organization/magnetic-insight-inc,Series A,18000000,USD,18000000,2018-12-12
Series C - Eaze,https://www.crunchbase.com/funding_round/eaze-2-series-c--39736c48,Eaze,https://www.crunchbase.com/organization/eaze-2,Series C,84000000,USD,84000000,2018-12-13
Series B - Mission Bio,https://www.crunchbase.com/funding_round/mission-bio-series-b--ba9de039,Mission Bio,https://www.crunchbase.com/organization/mission-bio,Series B,30000000,USD,30000000,2018-12-13
Seed Round - Hotpyp,https://www.crunchbase.com/funding_round/hotpyp-seed--535af05e,Hotpyp,https://www.crunchbase.com/organization/hotpyp,Seed,465000,USD,465000,2018-12-13
Series B - Chorus.ai,https://www.crunchbase.com/funding_round/chorus-ai-series-b--8d67a28b,Chorus.ai,https://www.crunchbase.com/organization/chorus-ai,Series B,33000000,USD,33000000,2018-12-13
Venture Round - Medsphere Systems,https://www.crunchbase.com/funding_round/medsphere-systems-series-unknown--90bfafc7,Medsphere Systems,https://www.crunchbase.com/organization/medsphere-systems,Venture - Series Unknown,32000000,USD,32000000,2018-12-13
Seed Round - Freedom Robotics,https://www.crunchbase.com/funding_round/freedom-robotics-seed--0cd4f31e,Freedom Robotics,https://www.crunchbase.com/organization/freedom-robotics,Seed,,,,2018-12-14
Series B - DYN365,https://www.crunchbase.com/funding_round/dyn365-series-b--2b1afd5d,DYN365,https://www.crunchbase.com/organization/dyn365,Series B,19500001,USD,19500001,2018-12-14
Venture Round - Ionetix Corporation,https://www.crunchbase.com/funding_round/ionetix-series-unknown--bf19c1bb,Ionetix Corporation,https://www.crunchbase.com/organization/ionetix,Venture - Series Unknown,26830000,USD,26830000,2018-12-14
Seed Round - Manifold,https://www.crunchbase.com/funding_round/manifold-bb76-seed--599087e8,Manifold,https://www.crunchbase.com/organization/manifold-bb76,Seed,1500000,USD,1500000,2018-12-14
Series H - Procore,https://www.crunchbase.com/funding_round/procore-technologies-series-h--c77d8420,Procore,https://www.crunchbase.com/organization/procore-technologies,Series H,75000000,USD,75000000,2018-12-14
Corporate Round - HintMD,https://www.crunchbase.com/funding_round/hintmd-corporate-round--fb058ec1,HintMD,https://www.crunchbase.com/organization/hintmd,Corporate Round,10000000,USD,10000000,2018-12-14
Seed Round - Sendlane,https://www.crunchbase.com/funding_round/sendlane-seed--8352e486,Sendlane,https://www.crunchbase.com/organization/sendlane,Seed,3000000,USD,3000000,2018-12-14
Venture Round - ARIZ Precision Medicine,https://www.crunchbase.com/funding_round/ariz-precision-medicine-series-unknown--37dfa04d,ARIZ Precision Medicine,https://www.crunchbase.com/organization/ariz-precision-medicine,Venture - Series Unknown,2700000,USD,2700000,2018-12-14
Seed Round - Abacus,https://www.crunchbase.com/funding_round/abacusfi-seed--fb1a9797,Abacus,https://www.crunchbase.com/organization/abacusfi,Seed,2000000,USD,2000000,2018-12-17
Debt Financing - Aura,https://www.crunchbase.com/funding_round/insikt-inc--debt-financing--cf3bb2c5,Aura,https://www.crunchbase.com/organization/insikt-inc-,Debt Financing,210000000,USD,210000000,2018-12-17
Post-IPO Equity - Pulse Biosciences,https://www.crunchbase.com/funding_round/pulse-biosciences-post-ipo-equity--372f9acd,Pulse Biosciences,https://www.crunchbase.com/organization/pulse-biosciences,Post-IPO Equity,45000000,USD,45000000,2018-12-17
Pre Seed Round - Palifer,https://www.crunchbase.com/funding_round/palifer-pre-seed--7d8a3e03,Palifer,https://www.crunchbase.com/organization/palifer,Pre-Seed,,,,2018-12-17
Seed Round - Set Labs,https://www.crunchbase.com/funding_round/set-protocol-seed--121b4d9f,Set Labs,https://www.crunchbase.com/organization/set-protocol,Seed,2000000,USD,2000000,2018-12-17
Seed Round - Next Health,https://www.crunchbase.com/funding_round/next-health-com-seed--9d934197,Next Health,https://www.crunchbase.com/organization/next-health-com,Seed,,,,2018-12-17
Convertible Note - Amino,https://www.crunchbase.com/funding_round/amino-convertible-note--58cc6dff,Amino,https://www.crunchbase.com/organization/amino,Convertible Note,,,,2018-12-18
Seed Round - IFGCure,https://www.crunchbase.com/funding_round/ifgcure-seed--13dc85a8,IFGCure,https://www.crunchbase.com/organization/ifgcure,Seed,,,,2018-12-18
Series A - Savonix,https://www.crunchbase.com/funding_round/savonix-series-a--b7b67ae3,Savonix,https://www.crunchbase.com/organization/savonix,Series A,9600000,USD,9600000,2018-12-18
Seed Round - ImpriMed,https://www.crunchbase.com/funding_round/imprimed-seed--2ab7d86f,ImpriMed,https://www.crunchbase.com/organization/imprimed,Seed,3700000,USD,3700000,2018-12-18
Seed Round - Formant,https://www.crunchbase.com/funding_round/formant-seed--d3d7edda,Formant,https://www.crunchbase.com/organization/formant,Seed,6000000,USD,6000000,2018-12-18
Series A - TITAN School Solutions,https://www.crunchbase.com/funding_round/titan-school-solutions-series-a--13bb9ae5,TITAN School Solutions,https://www.crunchbase.com/organization/titan-school-solutions,Series A,5200000,USD,5200000,2018-12-18
Series A - Erasca,https://www.crunchbase.com/funding_round/erasca-series-a--f63e3404,Erasca,https://www.crunchbase.com/organization/erasca,Series A,42000000,USD,42000000,2018-12-18
Grant - UCSF Benioff Children’s Hospital Oakland,https://www.crunchbase.com/funding_round/ucsf-benioff-children-s-hospital-oakland-grant--a23d46b5,UCSF Benioff Children’s Hospital Oakland,https://www.crunchbase.com/organization/ucsf-benioff-children-s-hospital-oakland,Grant,15000000,USD,15000000,2018-12-18
Series C - Gusto,https://www.crunchbase.com/funding_round/gusto-series-c--b4761c5e,Gusto,https://www.crunchbase.com/organization/gusto,Series C,,,,2018-12-18
Series B - VoxelCloud,https://www.crunchbase.com/funding_round/voxelcloud-series-b--ea106bbf,VoxelCloud,https://www.crunchbase.com/organization/voxelcloud,Series B,50000000,USD,50000000,2018-12-18
Series B - import.io,https://www.crunchbase.com/funding_round/importio-series-b--83be73cd,import.io,https://www.crunchbase.com/organization/importio,Series B,15500000,USD,15500000,2018-12-18
Series C - Innovative Cardiovascular Solutions,https://www.crunchbase.com/funding_round/innovative-cardiovascular-solutions-series-c--6eca36c4,Innovative Cardiovascular Solutions,https://www.crunchbase.com/organization/innovative-cardiovascular-solutions,Series C,8000000,USD,8000000,2018-12-18
Seed Round - PlanetScale,https://www.crunchbase.com/funding_round/planetscale-seed--0044c39e,PlanetScale,https://www.crunchbase.com/organization/planetscale,Seed,3000000,USD,3000000,2018-12-19
Series C - Annexon Biosciences,https://www.crunchbase.com/funding_round/annexon-biosciences-series-c--09f0d31e,Annexon Biosciences,https://www.crunchbase.com/organization/annexon-biosciences,Series C,75000000,USD,75000000,2018-12-19
Private Equity Round - NantCell,https://www.crunchbase.com/funding_round/nantcell-llc-private-equity--b836ed59,NantCell,https://www.crunchbase.com/organization/nantcell-llc,Private Equity,30000000,USD,30000000,2018-12-19
Series A - Popdog,https://www.crunchbase.com/funding_round/popdog-series-a--f0e50f94,Popdog,https://www.crunchbase.com/organization/popdog,Series A,9000000,USD,9000000,2018-12-19
Series D - Gorilla Technology Group,https://www.crunchbase.com/funding_round/gorilla-technology-group-series-d--4763ddfb,Gorilla Technology Group,https://www.crunchbase.com/organization/gorilla-technology-group,Series D,15000000,USD,15000000,2018-12-19
Series A - Albert,https://www.crunchbase.com/funding_round/albert-3-series-a--8124d282,Albert,https://www.crunchbase.com/organization/albert-3,Series A,15000000,USD,15000000,2018-12-19
Venture Round - Vouch Insurance,https://www.crunchbase.com/funding_round/vouch-insurance-21c4-series-unknown--38a5b86f,Vouch Insurance,https://www.crunchbase.com/organization/vouch-insurance-21c4,Venture - Series Unknown,,,,2018-12-20
Venture Round - ForeSee Medical,https://www.crunchbase.com/funding_round/foresee-medical-series-unknown--289b306d,ForeSee Medical,https://www.crunchbase.com/organization/foresee-medical,Venture - Series Unknown,8929993,USD,8929993,2018-12-20
Pre Seed Round - Galley Solutions,https://www.crunchbase.com/funding_round/galley-solutions-pre-seed--70068380,Galley Solutions,https://www.crunchbase.com/organization/galley-solutions,Pre-Seed,210000,USD,210000,2018-12-20
Secondary Market - Auris Health,https://www.crunchbase.com/funding_round/auris-surgical-robotics-secondary-market--16f05d83,Auris Health,https://www.crunchbase.com/organization/auris-surgical-robotics,Secondary Market,,,,2018-12-20
Seed Round - Gali Health,https://www.crunchbase.com/funding_round/gali-health-seed--210b173f,Gali Health,https://www.crunchbase.com/organization/gali-health,Seed,,,,2018-12-20
Series C - Earnin,https://www.crunchbase.com/funding_round/activehours-series-c--5c55ecfb,Earnin,https://www.crunchbase.com/organization/activehours,Series C,125000000,USD,125000000,2018-12-20
Debt Financing - DrChrono,https://www.crunchbase.com/funding_round/drchrono-debt-financing--c993c122,DrChrono,https://www.crunchbase.com/organization/drchrono,Debt Financing,10000000,USD,10000000,2018-12-20
Seed Round - Kerotin,https://www.crunchbase.com/funding_round/kerotin-seed--a3924aa7,Kerotin,https://www.crunchbase.com/organization/kerotin,Seed,,,,2018-12-20
Series B - Mindstrong,https://www.crunchbase.com/funding_round/mindstrong-health-series-b--b096dc52,Mindstrong,https://www.crunchbase.com/organization/mindstrong-health,Series B,30998000,USD,30998000,2018-12-21
